candidate_id,comedian_id,comedian_name,matched_name,normalized_match,feed_id,podcast_title,author,feed_url,confidence,current_status,decision,review_reason,evidence
223556:3906647,223556,Tony Baker,"Verbal Cardio ""I Have Limited Faith In America”","tony, baker",3906647,Verbal Cardio w/Tony Baker,,https://anchor.fm/s/5be5abe0/podcast/rss,1.00,pending,,,"{""episode_title"": ""Verbal Cardio \""I Have Limited Faith In America\u201d"", ""feed_url"": ""https://anchor.fm/s/5be5abe0/podcast/rss"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 2676260759, ""podcast_index_guid"": ""4dc6adc6-b0dd-4aa2-a7a1-63f05c9285d6"", ""podcast_name"": ""Verbal Cardio w/Tony Baker"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""3906647"", ""source_feed_url"": ""https://anchor.fm/s/5be5abe0/podcast/rss""}"
223556:4037076,223556,Tony Baker,80. Bacon: Tony Baker and Steve Sacks of Baker’s Bacon,"tony, baker",4037076,Ingredient Insiders: Where Chefs Talk,,https://www.spreaker.com/show/4967364/episodes/feed,1.00,pending,,,"{""episode_title"": ""80. Bacon: Tony Baker and Steve Sacks of Baker\u2019s Bacon"", ""feed_url"": ""https://www.spreaker.com/show/4967364/episodes/feed"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 23458693578, ""podcast_index_guid"": ""https://api.spreaker.com/episode/60226319"", ""podcast_name"": ""Ingredient Insiders: Where Chefs Talk"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""4037076"", ""source_feed_url"": ""https://www.spreaker.com/show/4967364/episodes/feed""}"
223556:4343579,223556,Tony Baker,Tony Baker Talks An Ass Beating at the Family Cookout,"tony, baker",4343579,Comedy Dynamics Daily,,https://feeds.megaphone.fm/comedydynamicsdaily,1.00,pending,,,"{""episode_title"": ""Tony Baker Talks An Ass Beating at the Family Cookout"", ""feed_url"": ""https://feeds.megaphone.fm/comedydynamicsdaily"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 35207078911, ""podcast_index_guid"": ""2fee51f0-5449-4b57-9db9-59de8688e8ce"", ""podcast_name"": ""Comedy Dynamics Daily"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""4343579"", ""source_feed_url"": ""https://feeds.megaphone.fm/comedydynamicsdaily""}"
223556:4796139,223556,Tony Baker,Feed The Cats | Dr. Shawn Baker & Tony Holler,"tony, baker",4796139,Dr. Shawn Baker Podcast,,https://rss.libsyn.com/shows/241823/destinations/1808258.xml,1.00,pending,,,"{""episode_title"": ""Feed The Cats | Dr. Shawn Baker & Tony Holler"", ""feed_url"": ""https://rss.libsyn.com/shows/241823/destinations/1808258.xml"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 32932110230, ""podcast_index_guid"": ""228387fe-ca41-4de4-bd2b-6c82c4a4b9d2"", ""podcast_name"": ""Dr. Shawn Baker Podcast"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""4796139"", ""source_feed_url"": ""https://rss.libsyn.com/shows/241823/destinations/1808258.xml""}"
223556:5975752,223556,Tony Baker,Tony Baker,"tony, baker",5975752,beyond ArtLess,,https://rss.buzzsprout.com/2097721.rss,1.00,pending,,,"{""episode_title"": ""Tony Baker"", ""feed_url"": ""https://rss.buzzsprout.com/2097721.rss"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 46301921731, ""podcast_index_guid"": ""Buzzsprout-18308344"", ""podcast_name"": ""beyond ArtLess"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""5975752"", ""source_feed_url"": ""https://rss.buzzsprout.com/2097721.rss""}"
223556:6041424,223556,Tony Baker,"SOTS: Dax Flame, Nate Jackson, Tony Baker, Kirk Fox, Andrea Jin & Jeremiah Watkins | Ep 91","tony, baker",6041424,Stand-Up On The Spot,,https://rss.libsyn.com/shows/563155/destinations/4867585.xml,1.00,pending,,,"{""episode_title"": ""SOTS: Dax Flame, Nate Jackson, Tony Baker, Kirk Fox, Andrea Jin & Jeremiah Watkins | Ep 91"", ""feed_url"": ""https://rss.libsyn.com/shows/563155/destinations/4867585.xml"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 51134890540, ""podcast_index_guid"": ""32fd0c98-d88a-4274-b818-cb362137f37d"", ""podcast_name"": ""Stand-Up On The Spot"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""6041424"", ""source_feed_url"": ""https://rss.libsyn.com/shows/563155/destinations/4867585.xml""}"
223556:6747384,223556,Tony Baker,"SEASON 2 Ep1 - I Can't Eat Sh*t! Podcast - ""Lifestyle Changes & Resetting Routines with Tony Baker""","tony, baker",6747384,I Can't Eat Sh*t! Podcast,,https://rss.buzzsprout.com/2296370.rss,1.00,pending,,,"{""episode_title"": ""SEASON 2 Ep1 - I Can't Eat Sh*t! Podcast - \""Lifestyle Changes & Resetting Routines with Tony Baker\"""", ""feed_url"": ""https://rss.buzzsprout.com/2296370.rss"", ""matched_terms"": [""tony"", ""baker""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 32255550253, ""podcast_index_guid"": ""Buzzsprout-16412742"", ""podcast_name"": ""I Can't Eat Sh*t! Podcast"", ""search_term"": ""Tony Baker"", ""source_feed_id"": ""6747384"", ""source_feed_url"": ""https://rss.buzzsprout.com/2296370.rss""}"
223568:1317613,223568,Mark Curry,WELCOME TO OUR KITCHEN: We're making eighteen-spice curry oil!,"mark, curry",1317613,Cooking with Bruce and Mark,,https://feeds.captivate.fm/cooking-with-bruce-and/,1.00,pending,,,"{""episode_title"": ""WELCOME TO OUR KITCHEN: We're making eighteen-spice curry oil!"", ""feed_url"": ""https://feeds.captivate.fm/cooking-with-bruce-and/"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 38079008887, ""podcast_index_guid"": ""2d32225d-7ba9-4bbc-967d-4659f4694963"", ""podcast_name"": ""Cooking with Bruce and Mark"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""1317613"", ""source_feed_url"": ""https://feeds.captivate.fm/cooking-with-bruce-and/""}"
223568:1410153,223568,Mark Curry,"Nancy Grace, Mark Curry, Pinky Cole & Candace Holyfield","mark, curry",1410153,Money Making Conversations,,https://www.spreaker.com/show/2621099/episodes/feed,1.00,pending,,,"{""episode_title"": ""Nancy Grace, Mark Curry, Pinky Cole & Candace Holyfield"", ""feed_url"": ""https://www.spreaker.com/show/2621099/episodes/feed"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 1898357531, ""podcast_index_guid"": ""7472436c-f721-11ea-a92f-1768a6701991"", ""podcast_name"": ""Money Making Conversations"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""1410153"", ""source_feed_url"": ""https://www.spreaker.com/show/2621099/episodes/feed""}"
223568:3541175,223568,Mark Curry,Unlocking Sustainable Performance and Mental Wellness through Nootropics with Mark Curry from SAVVY,"mark, curry",3541175,Heston Russell - Voice Of A Veteran Podcast,,https://feed.podbean.com/hestonrussellpodcast/feed.xml,1.00,pending,,,"{""episode_title"": ""Unlocking Sustainable Performance and Mental Wellness through Nootropics with Mark Curry from SAVVY"", ""feed_url"": ""https://feed.podbean.com/hestonrussellpodcast/feed.xml"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15579921102, ""podcast_index_guid"": ""hestonrussellpodcast.podbean.com/ff8c5ac3-0dfd-3ccf-ae74-21d2593d9392"", ""podcast_name"": ""Heston Russell - Voice Of A Veteran Podcast"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""3541175"", ""source_feed_url"": ""https://feed.podbean.com/hestonrussellpodcast/feed.xml""}"
223568:4015750,223568,Mark Curry,The INKEY List - A New Generation Of Skincare Tailoring Your Beauty Routines ft. Colette Laxton & Mark Curry,"mark, curry",4015750,Founded Beauty,,https://feeds.acast.com/public/shows/8b277c5e-9a4b-4589-bba6-530e6342103b,1.00,pending,,,"{""episode_title"": ""The INKEY List - A New Generation Of Skincare Tailoring Your Beauty Routines ft. Colette Laxton & Mark Curry"", ""feed_url"": ""https://feeds.acast.com/public/shows/8b277c5e-9a4b-4589-bba6-530e6342103b"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 5802828510, ""podcast_index_guid"": ""f18edc6b-9684-4e50-ab02-78c8b5f32f8d"", ""podcast_name"": ""Founded Beauty"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""4015750"", ""source_feed_url"": ""https://feeds.acast.com/public/shows/8b277c5e-9a4b-4589-bba6-530e6342103b""}"
223568:6914338,223568,Mark Curry,Mark Curry on podcasting for Acting For Others and playing The Wizard of Oz,"mark, curry",6914338,Stage and Screen with Harvey Morton,,https://api.riverside.com/hosting/aKfN1Yzt.rss,1.00,pending,,,"{""episode_title"": ""Mark Curry on podcasting for Acting For Others and playing The Wizard of Oz"", ""feed_url"": ""https://api.riverside.com/hosting/aKfN1Yzt.rss"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 30921260550, ""podcast_index_guid"": ""db6668f7-8f90-4a9c-9457-e21e4398667f"", ""podcast_name"": ""Stage and Screen with Harvey Morton"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""6914338"", ""source_feed_url"": ""https://api.riverside.com/hosting/aKfN1Yzt.rss""}"
223568:7044902,223568,Mark Curry,'Talking to those two extremes is where we come alive:' The Inkey List co-founders Colette Laxton and Mark Curry on their skin care brand,"mark, curry",7044902,Rooibos cosmetics,,https://www.spreaker.com/show/6081811/episodes/feed,1.00,pending,,,"{""episode_title"": ""'Talking to those two extremes is where we come alive:' The Inkey List co-founders Colette Laxton and Mark Curry on their skin care brand"", ""feed_url"": ""https://www.spreaker.com/show/6081811/episodes/feed"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 29036161387, ""podcast_index_guid"": ""0dfb3e02-2023-11ea-8f27-9b6bd18f2e18"", ""podcast_name"": ""Rooibos cosmetics"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""7044902"", ""source_feed_url"": ""https://www.spreaker.com/show/6081811/episodes/feed""}"
223568:7192139,223568,Mark Curry,"The Skincarma Pod | Ep. 20: Ingredient Trends and Creating Great Skincare for Everyone with Mark Curry, Co-Founder and CEO of The INKEY List","mark, curry",7192139,The Skincarma® Pod,,https://api.substack.com/feed/podcast/275888.rss,1.00,pending,,,"{""episode_title"": ""The Skincarma Pod | Ep. 20: Ingredient Trends and Creating Great Skincare for Everyone with Mark Curry, Co-Founder and CEO of The INKEY List"", ""feed_url"": ""https://api.substack.com/feed/podcast/275888.rss"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 35760512053, ""podcast_index_guid"": ""substack:post:160705139"", ""podcast_name"": ""The Skincarma\u00ae Pod"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""7192139"", ""source_feed_url"": ""https://api.substack.com/feed/podcast/275888.rss""}"
223568:822098,223568,Mark Curry,#1 - Mark Curry - Co-Founder of the sensational skincare brand - The INKEY LIST,"mark, curry",822098,Pocket Mentors Podcast,,https://anchor.fm/s/1be042d0/podcast/rss,1.00,pending,,,"{""episode_title"": ""#1 - Mark Curry - Co-Founder of the sensational skincare brand - The INKEY LIST"", ""feed_url"": ""https://anchor.fm/s/1be042d0/podcast/rss"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 294482168, ""podcast_index_guid"": ""823a7159-007d-4354-9d3d-eb72527a8773"", ""podcast_name"": ""Pocket Mentors Podcast"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""822098"", ""source_feed_url"": ""https://anchor.fm/s/1be042d0/podcast/rss""}"
223568:917228,223568,Mark Curry,"The INKEY List: Mark Curry on Embracing Change, Chaos and Conflict","mark, curry",917228,Anatomy of a Leader with Maria Hvorostovsky,,https://anchor.fm/s/1298e31c/podcast/rss,1.00,pending,,,"{""episode_title"": ""The INKEY List: Mark Curry on Embracing Change, Chaos and Conflict"", ""feed_url"": ""https://anchor.fm/s/1298e31c/podcast/rss"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 23408525693, ""podcast_index_guid"": ""12e05e02-2c90-4932-a3ca-841414acaf87"", ""podcast_name"": ""Anatomy of a Leader with Maria Hvorostovsky"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""917228"", ""source_feed_url"": ""https://anchor.fm/s/1298e31c/podcast/rss""}"
223568:991829,223568,Mark Curry,"E395: Nancy Grace, Mark Curry, Pinky Cole & Candace Holyfield","mark, curry",991829,Money Making Conversations Master Class,,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/b1db7263-d1a3-4d00-8976-af62012aab44/35a10561-3e1b-4d05-a529-af62012aab6a/podcast.rss,1.00,pending,,,"{""episode_title"": ""E395: Nancy Grace, Mark Curry, Pinky Cole & Candace Holyfield"", ""feed_url"": ""https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/b1db7263-d1a3-4d00-8976-af62012aab44/35a10561-3e1b-4d05-a529-af62012aab6a/podcast.rss"", ""matched_terms"": [""mark"", ""curry""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 39427604361, ""podcast_index_guid"": ""7472436c-f721-11ea-a92f-1768a6701991"", ""podcast_name"": ""Money Making Conversations Master Class"", ""search_term"": ""Mark Curry"", ""source_feed_id"": ""991829"", ""source_feed_url"": ""https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/b1db7263-d1a3-4d00-8976-af62012aab44/35a10561-3e1b-4d05-a529-af62012aab6a/podcast.rss""}"
223575:1197530,223575,Donnell Rawlings,The Donnell Rawlings Show Episode #082,"donnell, rawlings",1197530,Donnell,,https://feeds.megaphone.fm/TPC3435493100,1.00,pending,,,"{""episode_title"": ""The Donnell Rawlings Show Episode #082"", ""feed_url"": ""https://feeds.megaphone.fm/TPC3435493100"", ""matched_terms"": [""donnell"", ""rawlings""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 8149756937, ""podcast_index_guid"": ""32c37b50-05a1-49c3-b706-e5c8c73d4a94"", ""podcast_name"": ""Donnell"", ""search_term"": ""Donnell Rawlings"", ""source_feed_id"": ""1197530"", ""source_feed_url"": ""https://feeds.megaphone.fm/TPC3435493100""}"
223579:5878528,223579,Gary Owen,Gary Owen and Tom Bouvier are coming to you LIVE from OWEN Insurance Group headquarters!,"gary, owen",5878528,Quality of Life with Gary Owen,,https://anchor.fm/s/747dfa90/podcast/rss,1.00,pending,,,"{""episode_title"": ""Gary Owen and Tom Bouvier are coming to you LIVE from OWEN Insurance Group headquarters!"", ""feed_url"": ""https://anchor.fm/s/747dfa90/podcast/rss"", ""matched_terms"": [""gary"", ""owen""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 13967806474, ""podcast_index_guid"": ""438db0fb-6864-49c7-babf-8653a95d832c"", ""podcast_name"": ""Quality of Life with Gary Owen"", ""search_term"": ""Gary Owen"", ""source_feed_id"": ""5878528"", ""source_feed_url"": ""https://anchor.fm/s/747dfa90/podcast/rss""}"
223579:774103,223579,Gary Owen,I Got Robbed After Going To The Bank | #Getsome w/ Gary Owen 280,"gary, owen",774103,Get Some with Gary Owen,,https://rss.art19.com/get-some-with-gary-owen,1.00,pending,,,"{""episode_title"": ""I Got Robbed After Going To The Bank | #Getsome w/ Gary Owen 280"", ""feed_url"": ""https://rss.art19.com/get-some-with-gary-owen"", ""matched_terms"": [""gary"", ""owen""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 37933772922, ""podcast_index_guid"": ""3d145ac0-9067-4340-bed3-b2ec017bef78"", ""podcast_name"": ""Get Some with Gary Owen"", ""search_term"": ""Gary Owen"", ""source_feed_id"": ""774103"", ""source_feed_url"": ""https://rss.art19.com/get-some-with-gary-owen""}"
223581:1168777,223581,Arnez J,Julia Arnez - Daughter Of Desi Arnez Jr & Granddaughter Of Desi Arnez Sr & Lucille Ball,arnez,1168777,The Life Box Media Channel Radio Podcast,,https://anchor.fm/s/a7a0094/podcast/rss,1.00,pending,,,"{""episode_title"": ""Julia Arnez - Daughter Of Desi Arnez Jr & Granddaughter Of Desi Arnez Sr & Lucille Ball"", ""feed_url"": ""https://anchor.fm/s/a7a0094/podcast/rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 53568410613, ""podcast_index_guid"": ""c937bc8d-19a9-459a-9f54-9049e88d7775"", ""podcast_name"": ""The Life Box Media Channel Radio Podcast"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""1168777"", ""source_feed_url"": ""https://anchor.fm/s/a7a0094/podcast/rss""}"
223581:1366782,223581,Arnez J,Chapter 26: Sophie Arnez,arnez,1366782,MindFrame Podcast,,https://mindframepodcast.com/feed/podcast/,1.00,pending,,,"{""episode_title"": ""Chapter 26: Sophie Arnez"", ""feed_url"": ""https://mindframepodcast.com/feed/podcast/"", ""matched_terms"": [""arnez""], ""metadata_source"": ""podcast_index"", ""podcast_index_episode_id"": 3105233058, ""podcast_index_guid"": ""https://mindframepodcast.com/?post_type=podcast&p=730"", ""podcast_name"": ""MindFrame Podcast"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""1366782"", ""source_feed_url"": ""https://mindframepodcast.com/feed/podcast/""}"
223581:1475658,223581,Arnez J,Comedian Arnez J,arnez,1475658,Mike Evans and the Memphis Morning Show,,https://www.spreaker.com/show/3329558/episodes/feed,1.00,pending,,,"{""episode_title"": ""Comedian Arnez J"", ""feed_url"": ""https://www.spreaker.com/show/3329558/episodes/feed"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 1927508815, ""podcast_index_guid"": ""https://api.spreaker.com/episode/18591365"", ""podcast_name"": ""Mike Evans and the Memphis Morning Show"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""1475658"", ""source_feed_url"": ""https://www.spreaker.com/show/3329558/episodes/feed""}"
223581:224507,223581,Arnez J,Interview: Arnez J at The Hartford Funny Bone,arnez,224507,Celebrity Access Interviews,,https://www.spreaker.com/show/2516752/episodes/feed,1.00,pending,,,"{""episode_title"": ""Interview: Arnez J at The Hartford Funny Bone"", ""feed_url"": ""https://www.spreaker.com/show/2516752/episodes/feed"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 3583777, ""podcast_index_guid"": ""https://api.spreaker.com/episode/16923643"", ""podcast_name"": ""Celebrity Access Interviews"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""224507"", ""source_feed_url"": ""https://www.spreaker.com/show/2516752/episodes/feed""}"
223581:321966,223581,Arnez J,WAL! Podcast - 11.15.19 - Arnez J Interview,arnez,321966,We Are Live! with Chris Denman,,https://anchor.fm/s/1474985c/podcast/rss,1.00,pending,,,"{""episode_title"": ""WAL! Podcast - 11.15.19 - Arnez J Interview"", ""feed_url"": ""https://anchor.fm/s/1474985c/podcast/rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 4190053, ""podcast_index_guid"": ""cbfdbaf0-8326-4d16-9e0a-41b7dee9bafd"", ""podcast_name"": ""We Are Live! with Chris Denman"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""321966"", ""source_feed_url"": ""https://anchor.fm/s/1474985c/podcast/rss""}"
223581:3731539,223581,Arnez J,Words With Woods Ft Dez Arnez,arnez,3731539,Words With Woods,,https://anchor.fm/s/2ec0a444/podcast/rss,1.00,pending,,,"{""episode_title"": ""Words With Woods Ft Dez Arnez"", ""feed_url"": ""https://anchor.fm/s/2ec0a444/podcast/rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 2267112465, ""podcast_index_guid"": ""a4452b9a-37a1-46a0-b488-2df8437ea18e"", ""podcast_name"": ""Words With Woods"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""3731539"", ""source_feed_url"": ""https://anchor.fm/s/2ec0a444/podcast/rss""}"
223581:5730931,223581,Arnez J,"Unlocking Financial Power: Building Business Credit with Arnez""",arnez,5730931,I’m Talking Business,,https://anchor.fm/s/740bf06c/podcast/rss,1.00,pending,,,"{""episode_title"": ""Unlocking Financial Power: Building Business Credit with Arnez\"""", ""feed_url"": ""https://anchor.fm/s/740bf06c/podcast/rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 12368768025, ""podcast_index_guid"": ""da19fb4c-8475-43e0-848f-fc83d54e51c0"", ""podcast_name"": ""I\u2019m Talking Business"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""5730931"", ""source_feed_url"": ""https://anchor.fm/s/740bf06c/podcast/rss""}"
223581:5779231,223581,Arnez J,Episode 099: Arnez Bonsol,arnez,5779231,FILO,,https://filo.org/feed/,1.00,pending,,,"{""episode_title"": ""Episode 099: Arnez Bonsol"", ""feed_url"": ""https://filo.org/feed/"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 40681054690, ""podcast_index_guid"": ""https://filo.org/?p=23975"", ""podcast_name"": ""FILO"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""5779231"", ""source_feed_url"": ""https://filo.org/feed/""}"
223581:6791310,223581,Arnez J,"Comedian Steve Brown on Katt Williams, Fight with Arnez J, and Being Attacked on Stage - EP 30",arnez,6791310,the Antonio Parkinson Project,,https://media.rss.com/theantonioparkinsonprojectpodcast/feed.xml,1.00,pending,,,"{""episode_title"": ""Comedian Steve Brown on Katt Williams, Fight with Arnez J, and Being Attacked on Stage - EP 30"", ""feed_url"": ""https://media.rss.com/theantonioparkinsonprojectpodcast/feed.xml"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 23907342922, ""podcast_index_guid"": ""6813ecb1-fed1-4ae0-9a44-56687d80db1a"", ""podcast_name"": ""the Antonio Parkinson Project"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""6791310"", ""source_feed_url"": ""https://media.rss.com/theantonioparkinsonprojectpodcast/feed.xml""}"
223581:7020884,223581,Arnez J,A Very Unorthodox Episode (with Joey Stewart & Arnez Rodriquez),arnez,7020884,Don’t Stay Too Long,,https://anchor.fm/s/10b3b4398/podcast/rss,1.00,pending,,,"{""episode_title"": ""A Very Unorthodox Episode (with Joey Stewart & Arnez Rodriquez)"", ""feed_url"": ""https://anchor.fm/s/10b3b4398/podcast/rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 29973116473, ""podcast_index_guid"": ""c9cac6c7-7f99-4529-a204-e3a9be4c9004"", ""podcast_name"": ""Don\u2019t Stay Too Long"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""7020884"", ""source_feed_url"": ""https://anchor.fm/s/10b3b4398/podcast/rss""}"
223581:7100618,223581,Arnez J,"Ep. 24: Arnez J - ""Not Gonna Stop""",arnez,7100618,Standup Snobs (with Jay Berg and Colton Drake),,https://feed.podbean.com/standupsnobs/feed.xml,1.00,pending,,,"{""episode_title"": ""Ep. 24: Arnez J - \""Not Gonna Stop\"""", ""feed_url"": ""https://feed.podbean.com/standupsnobs/feed.xml"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 36482274654, ""podcast_index_guid"": ""standupsnobs.podbean.com/511bd30b-dbe2-347b-b772-9bed247cd09e"", ""podcast_name"": ""Standup Snobs (with Jay Berg and Colton Drake)"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""7100618"", ""source_feed_url"": ""https://feed.podbean.com/standupsnobs/feed.xml""}"
223581:7379487,223581,Arnez J,Arnez J - Not Gonna Stop Full Special (Standup Comedy),arnez,7379487,Just For Laughs - Standup Comedy,,https://www.spreaker.com/show/6699126/episodes/feed,1.00,pending,,,"{""episode_title"": ""Arnez J - Not Gonna Stop Full Special (Standup Comedy)"", ""feed_url"": ""https://www.spreaker.com/show/6699126/episodes/feed"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 46530902458, ""podcast_index_guid"": ""https://api.spreaker.com/episode/68827096"", ""podcast_name"": ""Just For Laughs - Standup Comedy"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""7379487"", ""source_feed_url"": ""https://www.spreaker.com/show/6699126/episodes/feed""}"
223581:868500,223581,Arnez J,GEN MedCast #39 - Gladys Arnez - Diagnóstico e tratamento do TDAH,arnez,868500,Podcast Academia de Medicina,,https://anchor.fm/s/fe60ba4/podcast/rss,1.00,pending,,,"{""episode_title"": ""GEN MedCast #39 - Gladys Arnez - Diagn\u00f3stico e tratamento do TDAH"", ""feed_url"": ""https://anchor.fm/s/fe60ba4/podcast/rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 297875308, ""podcast_index_guid"": ""97eb1b4d-25cc-45d0-ae6a-75d713a8f51f"", ""podcast_name"": ""Podcast Academia de Medicina"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""868500"", ""source_feed_url"": ""https://anchor.fm/s/fe60ba4/podcast/rss""}"
223581:875311,223581,Arnez J,Episode 099: Arnez Bonsol,arnez,875311,FILO Podcast,,https://filo.org/feed/podcast/,1.00,pending,,,"{""episode_title"": ""Episode 099: Arnez Bonsol"", ""feed_url"": ""https://filo.org/feed/podcast/"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 39370657025, ""podcast_index_guid"": ""https://filo.org/?p=23975"", ""podcast_name"": ""FILO Podcast"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""875311"", ""source_feed_url"": ""https://filo.org/feed/podcast/""}"
223581:966545,223581,Arnez J,The Doc G Show August 14th 2024 (Featuring Arnez J),arnez,966545,Doc G,,https://feeds.soundcloud.com/users/soundcloud:users:256583271/sounds.rss,1.00,pending,,,"{""episode_title"": ""The Doc G Show August 14th 2024 (Featuring Arnez J)"", ""feed_url"": ""https://feeds.soundcloud.com/users/soundcloud:users:256583271/sounds.rss"", ""matched_terms"": [""arnez""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 26436448194, ""podcast_index_guid"": ""tag:soundcloud,2010:tracks/1897297419"", ""podcast_name"": ""Doc G"", ""search_term"": ""Arnez J"", ""source_feed_id"": ""966545"", ""source_feed_url"": ""https://feeds.soundcloud.com/users/soundcloud:users:256583271/sounds.rss""}"
223589:1228059,223589,Jay Pharoah,TCB Infomercial: Jay Pharoah,"jay, pharoah",1228059,The Commercial Break,,https://feeds.simplecast.com/cbbta5Vb,1.00,pending,,,"{""episode_title"": ""TCB Infomercial: Jay Pharoah"", ""feed_url"": ""https://feeds.simplecast.com/cbbta5Vb"", ""matched_terms"": [""jay"", ""pharoah""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 28277035599, ""podcast_index_guid"": ""caefc002-b16d-11ee-bc3b-77115dcac83c"", ""podcast_name"": ""The Commercial Break"", ""search_term"": ""Jay Pharoah"", ""source_feed_id"": ""1228059"", ""source_feed_url"": ""https://feeds.simplecast.com/cbbta5Vb""}"
